LTE基站接入点数,地市,带宽,接入OLT个数,日峰值利用率,日峰值流速,日忙时均值利用率,日忙时均值流速,日期,是否接入LTE基站,是否接入OLT,环名称,环的总节点数,省,分类
2.0,焦作,1,0.0,0.68%,6.81,0.56%,5.59,20200302,是,否,生产楼核心一链1-峰尚国际(室分),1.0,河南,接入层
14.0,焦作,1,0.0,22.83%,228.29,21.52%,215.16,20200302,是,否,沁阳接入环20-崇义粮局-西苟庄,6.0,河南,接入层
0.0,焦作,10,2.0,0.01%,0.87,0.01%,0.87,20200302,否,是,武陟县接入环49-澳通苑PTN970-武陟PTN970,2.0,河南,接入层
26.0,焦作,3,0.0,11.95%,358.35,11.66%,349.95,20200302,是,否,马村接入环3-马村小王村-马村医院南,8.0,河南,接入层
16.0,焦作,1,0.0,22.40%,223.96,22.26%,222.57,20200302,是,否,孟州接入环26-刘庄-西赵和,8.0,河南,接入层
1.0,焦作,1,0.0,0.34%,3.39,0.22%,2.2,20200302,是,否,生产楼核心一链10-黄河河务局室分,1.0,河南,接入层
20.0,焦作,1,0.0,1.23%,12.33,1.22%,12.25,20200302,是,否,温县接入环39-殷庄-白沟作,9.0,河南,接入层
2.0,焦作,1,0.0,1.57%,15.66,1.32%,13.21,20200302,是,否,生产楼核心一链11-税苑小区室分,1.0,河南,接入层
12.0,焦作,1,0.0,9.95%,99.45,9.90%,99.0,20200302,是,否,温县接入环31-赵堡镇留村基站-陈家沟,3.0,河南,接入层
4.0,焦作,1,0.0,3.84%,38.41,2.04%,20.4,20200302,是,否,生产楼核心一链24-星河公寓室分,2.0,河南,接入层
0.0,焦作,1,0.0,0.05%,0.53,0.05%,0.53,20200302,否,否,焦作市区接入环28-苏家作970,1.0,河南,接入层
4.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环6-红旗二区-商贸城-阎徐店链,1.0,河南,接入层
6.0,焦作,1,0.0,11.88%,118.84,10.83%,108.34,20200302,是,否,温县接入环42-前上作东-温县远航塑料公司（铁塔）,2.0,河南,接入层
6.0,焦作,1,0.0,6.76%,67.62,5.13%,51.29,20200302,是,否,孟州接入环32-冯庄北-北开仪,2.0,河南,接入层
2.0,焦作,1,0.0,1.11%,11.06,1.00%,10.04,20200302,是,否,焦作市南北苑接入环2-创远机械厂-中惠食品厂链,1.0,河南,接入层
20.0,焦作,10,0.0,0.96%,96.09,0.77%,77.37,20200302,是,否,焦作市区接入环9-森林半岛-新河一桥西基站2,3.0,河南,接入层
0.0,焦作,1,0.0,1.08%,10.81,1.01%,10.09,20200302,否,否,阳庙汇聚接入环1-苏家作营业厅-阳庙汇聚,1.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,武陟县接入链2-武陟机房数据2,1.0,河南,接入层
0.0,焦作,1,0.0,5.92%,59.21,5.66%,56.52,20200302,否,否,马村链6-马村农信社监控,1.0,河南,接入层
8.0,焦作,1,0.0,2.07%,20.73,1.84%,18.35,20200302,是,否,焦作市区接入环15-柿园-中站劳改大队-青龙峡链,3.0,河南,接入层
6.0,焦作,1,0.0,20.88%,208.79,19.58%,195.81,20200302,是,否,焦作市区接入环22-迎宾路1号灯杆--迎宾路6号灯杆,6.0,河南,接入层
0.0,焦作,1,0.0,36.01%,360.1,35.69%,356.88,20200302,否,否,焦作高新核心3链2-浪潮公司专线,1.0,河南,接入层
32.0,焦作,1,0.0,4.99%,49.9,3.56%,34.16,20200302,是,否,沁阳接入环29-西荒-冷庄,10.0,河南,接入层
12.0,焦作,1,0.0,4.58%,45.77,3.89%,38.87,20200302,是,否,生产楼核心一链2-中央翰邸(室分),2.0,河南,接入层
22.0,焦作,2,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,博爱接入环20-老马岭-西铁村,8.0,河南,接入层
2.0,焦作,1,0.0,0.89%,8.93,0.77%,7.66,20200302,是,否,生产楼核心一链15-恒基花园(室分),1.0,河南,接入层
12.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环37-前高-谢旗营,4.0,河南,接入层
10.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,修武县双跨接入环3-磨台营--周庄东北角,7.0,河南,接入层
36.0,焦作,2,0.0,17.46%,349.1,16.46%,329.2,20200302,是,否,马村接入环4-山阳墙北村西-马村公安局,12.0,河南,接入层
18.0,焦作,1,0.0,13.90%,139.02,12.95%,129.51,20200302,是,否,修武县双跨接入环1-城关计生所-闫庄,5.0,河南,接入层
74.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳接入环39-粮食局-交警队2,17.0,河南,接入层
32.0,焦作,1,0.0,25.41%,254.11,23.10%,231.03,20200302,是,否,沁阳接入环46-王曲乡夏庄村基站（铁塔）-张武作村,9.0,河南,接入层
28.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,5136-韩愈小学-子架1-4-TPK1EM8F-1(PORT-1)-5120-孟州海尔广场-1-EG2-2(PORT-2),2.0,河南,接入层
72.0,焦作,10,0.0,4.97%,496.82,4.69%,468.55,20200302,是,否,焦作市接入环双跨环2-住郭庄北-太极体育馆东南,14.0,河南,接入层
14.0,焦作,1,0.0,11.99%,119.85,11.82%,118.24,20200302,是,否,博爱接入环27-上村南-柏山,4.0,河南,接入层
14.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,博爱接入环14-柏山制动器厂-柏山,5.0,河南,接入层
64.0,焦作,2,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,孟州接入环1-小宋庄-合雍办事处,13.0,河南,接入层
333.0,焦作,10,0.0,10.66%,1065.94,10.31%,1031.05,20200302,是,否,市区汇聚环1-万联世纪城-银发,3.0,河南,接入层
6.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,修武县接入环14-高村-南孟,1.0,河南,接入层
10.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳接入环24-移动基站-音乐广场-移动基站链,1.0,河南,接入层
22.0,焦作,other,0.0,14.93%,313.59,14.72%,309.13,20200302,是,否,武陟县接入环20-斯坦福小镇-中医院东,4.0,河南,接入层
16.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环12-杨洼-安庄,7.0,河南,接入层
12.0,焦作,1,0.0,2.44%,24.4,2.11%,21.02,20200302,是,否,修武县接入环25-烟草局东-刘庄,8.0,河南,接入层
6.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,修武县接入环14-北高村-南孟,5.0,河南,接入层
2.0,焦作,1,0.0,23.15%,231.5,22.05%,217.41,20200302,是,否,博爱接入环31-许良-上庄村委会,7.0,河南,接入层
22.0,焦作,1,0.0,4.71%,47.13,4.70%,46.95,20200302,是,否,孟州接入环17-运水村-海头,5.0,河南,接入层
0.0,焦作,1,0.0,0.13%,1.3,0.10%,0.99,20200302,否,否,沁阳接入环13-南坛(联通)-人寿保险2链,1.0,河南,接入层
30.0,焦作,1,0.0,16.19%,161.9,14.97%,149.7,20200302,是,否,焦作接入环11-东冯封-中站李封一村,11.0,河南,接入层
5.0,焦作,1,0.0,4.27%,42.73,3.93%,39.29,20200302,是,否,焦作接入环10-王冯封村东-西冯封村委链,2.0,河南,接入层
14.0,焦作,1,0.0,27.37%,273.68,24.11%,241.08,20200302,是,否,孟州接入环4-石井-田寺,3.0,河南,接入层
12.0,焦作,3,0.0,6.84%,205.17,6.42%,192.55,20200302,是,否,博爱接入环11-博爱县公路建设第一工程处-博爱紫水晶音乐会所,9.0,河南,接入层
4.0,焦作,1,0.0,0.06%,0.64,0.06%,0.64,20200302,是,否,孟州接入环33-汽车站西（铁塔）,1.0,河南,接入层
60.0,焦作,10,0.0,4.14%,413.83,3.97%,397.28,20200302,是,否,新新家园接入环4-焦作技师学校实训楼-定和小区,8.0,河南,接入层
18.0,焦作,1,0.0,9.77%,97.7,9.47%,94.72,20200302,是,否,沁阳接入环28-荣庄西北700米-东苟庄,7.0,河南,接入层
20.0,焦作,1,0.0,6.50%,64.96,6.43%,64.29,20200302,是,否,武陟县接入环11-桥湾西北-宁郭张庄,7.0,河南,接入层
14.0,焦作,10,0.0,1.54%,154.44,1.45%,144.55,20200302,是,否,焦作接入环3-朱村-中站轮胎厂南,6.0,河南,接入层
6.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳接入环18-袁屯-睿为科技有限公司,2.0,河南,接入层
40.0,焦作,1,0.0,14.95%,149.49,13.77%,137.69,20200302,是,否,中站接入环2-中站网通-中站劳动局,18.0,河南,接入层
32.0,焦作,30,0.0,1.36%,407.97,1.26%,378.0,20200302,是,否,焦作市区接入环6-小北张东-中轴集团东南,22.0,河南,接入层
2.0,焦作,1,0.0,5.66%,56.61,4.62%,46.25,20200302,是,否,沁阳接入环23-神农坛-宋寨-晋煤集团,1.0,河南,接入层
84.0,焦作,10,0.0,4.88%,488.31,4.20%,420.03,20200302,是,否,新新家园接入环3-焦作钢厂-焦大教学楼,11.0,河南,接入层
0.0,焦作,2,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,生产楼核心二接入环1-邮政局集客1（生产）-邮政局集客(OA),2.0,河南,接入层
26.0,焦作,1,0.0,2.56%,25.64,2.11%,19.81,20200302,是,否,武陟县接入环13-何井-詹堤,4.0,河南,接入层
14.0,焦作,3,0.0,4.44%,133.21,4.01%,120.24,20200302,是,否,中站接入环3-银发-世纪小区,4.0,河南,接入层
12.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环25-东马曲廉租房-新公安局,1.0,河南,接入层
66.0,焦作,10,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,新新家园接入环8-石油公司-水利局,6.0,河南,接入层
0.0,焦作,1,0.0,10.44%,104.43,9.82%,98.19,20200302,否,否,新新家园接入环7-中石化数据监控（集客）接入环,0.0,河南,接入层
2.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,博爱接入环30-茶棚-柏山超限站,7.0,河南,接入层
34.0,焦作,1,0.0,16.16%,161.58,13.89%,138.88,20200302,是,否,温县接入环18-兴发化工-许北张,8.0,河南,接入层
26.0,焦作,1,0.0,48.11%,481.1,47.85%,478.53,20200302,是,否,孟州接入环11-段东-东韩,9.0,河南,接入层
151.0,焦作,10,0.0,1.13%,112.59,0.97%,97.09,20200302,是,否,焦作市区接入环8-新理工松5机房-新理工博士楼,7.0,河南,接入层
18.0,焦作,1,0.0,41.37%,413.74,37.51%,375.12,20200302,是,否,中站接入环2-森林公园（市区）-中站网通,9.0,河南,接入层
26.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,焦作市马村接入环2-中轴-博丽建材南-墙南学校链,0.0,河南,接入层
8.0,焦作,1,0.0,5.24%,52.39,4.64%,46.44,20200302,是,否,焦作市接入环双跨环2-住郭庄北-太极体育馆东南-锦绣公馆小区南（铁塔）链,0.0,河南,接入层
42.0,焦作,10,0.0,5.01%,500.89,4.86%,485.94,20200302,是,否,焦作市马村接入环2-中轴-博丽建材南,18.0,河南,接入层
2.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,银发接入环1-新华中街2-万方科技学院图书馆-服务楼链,1.0,河南,接入层
2.0,焦作,1,0.0,0.57%,5.67,0.57%,5.66,20200302,是,否,银发接入环1-新华中街2-万方科技学院图书馆-五星电器室分链,1.0,河南,接入层
24.0,焦作,1,0.0,0.51%,5.14,0.51%,5.11,20200302,是,否,温县接入环43-化肥厂西-三家庄安置小区,7.0,河南,接入层
12.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,孟州接入环36-磨沟-德众物流,3.0,河南,接入层
22.0,焦作,10,2.0,10.21%,1021.17,9.47%,947.31,20200302,是,是,孟州接入环36-西禄村-槐树,9.0,河南,接入层
26.0,焦作,1,0.0,24.09%,240.92,22.73%,227.25,20200302,是,否,温县接入环10-北孟村-前岗,9.0,河南,接入层
14.0,焦作,1,0.0,18.01%,180.14,17.41%,174.08,20200302,是,否,温县接入环23-招贤-南孟,6.0,河南,接入层
28.0,焦作,1,0.0,36.65%,366.55,34.56%,345.59,20200302,是,否,武陟县接入环28-东仲许廉租房-后高,7.0,河南,接入层
16.0,焦作,1,0.0,6.93%,69.27,6.19%,61.95,20200302,是,否,温县接入环19-龙华铝业-西张王庄,7.0,河南,接入层
12.0,焦作,1,0.0,0.84%,8.38,0.74%,7.42,20200302,是,否,博爱接入环29-前莎庄-西城2,4.0,河南,接入层
18.0,焦作,2,0.0,8.00%,159.9,7.36%,147.2,20200302,是,否,博爱接入环8-宏基小区南-西城东,7.0,河南,接入层
6.0,焦作,1,0.0,13.86%,138.6,12.35%,123.53,20200302,是,否,博爱接入环37-清华苑小区-南岳村北,6.0,河南,接入层
24.0,焦作,1,0.0,11.76%,117.63,10.63%,106.29,20200302,是,否,修武县接入环26-正源机械-澍清学院,2.0,河南,接入层
24.0,焦作,2,0.0,8.94%,178.81,8.17%,163.35,20200302,是,否,焦作市接入环双跨环12-迎宾馆东北角-西于村安置小区,2.0,河南,接入层
8.0,焦作,10,0.0,1.55%,155.48,1.50%,150.19,20200302,是,否,修武县双跨接入环12-周庄北--赵张弓,7.0,河南,接入层
8.0,焦作,1,0.0,24.41%,244.1,23.85%,238.49,20200302,是,否,孟州接入环18-塔地-杜庄南,5.0,河南,接入层
8.0,焦作,10,0.0,2.52%,251.96,2.51%,250.82,20200302,是,否,孟州接入环2-驸马庄-南庄三村,7.0,河南,接入层
44.0,焦作,3,0.0,11.07%,332.2,10.62%,318.64,20200302,是,否,焦作市区接入环14-九里山矿-未来铝业,12.0,河南,接入层
59.0,焦作,10,0.0,0.66%,66.28,0.59%,59.24,20200302,是,否,焦作市区接入环7-新理工大安全学院-理工大力附中操场西北,7.0,河南,接入层
36.0,焦作,1,0.0,15.93%,159.27,15.63%,156.27,20200302,是,否,孟州接入环34-东关联通-凤凰路与河阳路,9.0,河南,接入层
2.0,焦作,1,0.0,6.07%,60.65,4.71%,46.8,20200302,是,否,新新家园接入环9-新新家园数据-解放区农信社,2.0,河南,接入层
22.0,焦作,1,0.0,16.93%,169.31,14.97%,149.66,20200302,是,否,武陟县接入环11-三阳2-宁郭镇政府,1.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,温县接入链2-凤凰城,1.0,河南,接入层
14.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环17-炉里-后刘庄,6.0,河南,接入层
30.0,焦作,10,0.0,1.81%,181.26,1.68%,168.08,20200302,是,否,生产楼接入环3-绿园小区(常庄)-国税局(怡园集贸市场),5.0,河南,接入层
0.0,焦作,1,0.0,1.25%,12.49,1.24%,12.4,20200302,否,否,生产楼接入环6-发改委专线汇聚链路,1.0,河南,接入层
8.0,焦作,10,0.0,1.69%,168.84,1.29%,129.3,20200302,是,否,孟州接入环29-西虢镇乡政府-槐树东,7.0,河南,接入层
16.0,焦作,1,0.0,18.17%,181.69,16.73%,167.33,20200302,是,否,温县接入环36-安乐寨-泛家居工业园,7.0,河南,接入层
0.0,焦作,10,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,6454-锦绣江南机房970-子架1-1-TPK1EX1S-1(PORT-1)-6001-锦绣江南-5-82EX2-2(对接锦绣江南PTN970),0.0,河南,接入层
10.0,焦作,1,0.0,9.36%,93.64,8.92%,89.21,20200302,是,否,武陟县接入环38-小徐岗东-迎宾苑,6.0,河南,接入层
0.0,焦作,10,0.0,0.89%,88.77,0.88%,88.25,20200302,否,否,博爱接入环4-东界沟-南张茹,7.0,河南,接入层
8.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环29-商贸城2-兰封-南流西链,5.0,河南,接入层
18.0,焦作,1,0.0,2.43%,24.31,2.42%,24.24,20200302,是,否,修武县接入环12-裕国庄-葛庄煤球厂,4.0,河南,接入层
20.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环19-圪垱店北-冯丈,8.0,河南,接入层
10.0,焦作,1,0.0,1.11%,11.13,1.10%,11.0,20200302,是,否,温县接入环21-陈家沟西-温县电信北平皋（共享电信）,5.0,河南,接入层
16.0,焦作,1,0.0,25.73%,257.28,24.47%,244.68,20200302,是,否,温县接入环25-北冶（联通）-西招贤,9.0,河南,接入层
6.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,焦作市区接入环9-森林半岛-新河一桥西基站2--龙源湖国际广场链,1.0,河南,接入层
29.0,焦作,1,0.0,14.67%,146.67,12.15%,121.53,20200302,是,否,焦作接入环10-王冯封村东-西冯封村委,10.0,河南,接入层
10.0,焦作,10,0.0,1.57%,157.11,1.43%,143.44,20200302,是,否,中站接入环3-十三中-世纪小区,3.0,河南,接入层
6.0,焦作,1,0.0,2.02%,20.15,1.01%,10.11,20200302,是,否,新新家园链4-大丰商场室分,1.0,河南,接入层
2.0,焦作,1,0.0,1.13%,11.25,0.97%,9.74,20200302,是,否,焦作市区接入环15-柿园-中站劳改大队-影寺,1.0,河南,接入层
20.0,焦作,1,0.0,8.19%,81.93,8.14%,81.36,20200302,是,否,沁阳接入环10-吉祥楼-沁阳公安局,6.0,河南,接入层
4.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳接入环22-姑姑寺-双磨,0.0,河南,接入层
22.0,焦作,1,0.0,16.94%,169.43,15.28%,152.84,20200302,是,否,焦作接入环7-小尚-中南路与怡光路交叉口西南,9.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,生产楼接入环7-大别山商务酒店-农信小区链,1.0,河南,接入层
14.0,焦作,other,0.0,5.86%,64.51,5.05%,55.55,20200302,是,否,修武县双跨接入环4-万方铝厂--烈杠营,8.0,河南,接入层
2.0,焦作,1,0.0,1.10%,10.95,1.08%,10.8,20200302,是,否,博爱接入环31-许良-燕京啤酒厂,0.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,焦作市接入环双跨环9-杨庄小学-大北张-焦作同仁医院5楼链,1.0,河南,接入层
12.0,焦作,1,0.0,22.97%,229.73,21.27%,212.69,20200302,是,否,博爱接入环35-水务公司-小中里西南,9.0,河南,接入层
16.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环50-总干桥道班-西水寨,5.0,河南,接入层
34.0,焦作,1,0.0,6.54%,65.36,3.67%,36.46,20200302,是,否,沁阳接入环38-廖屯西基站（铁塔）-益民小区西（铁塔）,10.0,河南,接入层
40.0,焦作,1,0.0,31.75%,317.5,29.94%,299.44,20200302,是,否,孟州接入环25-南街-孟州党校,7.0,河南,接入层
6.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,修武县接入环14-北高村-南孟-北高村链,2.0,河南,接入层
36.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳接入环22-孟庄-和庄,11.0,河南,接入层
38.0,焦作,2,0.0,3.68%,73.66,3.43%,68.56,20200302,是,否,孟州接入环27-孟州移动公司（6F）2-孟州移动公司（6F）,2.0,河南,接入层
14.0,焦作,10,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳环14-义庄-紫陵,6.0,河南,接入层
10.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环46-南虹桥营业厅-北东陶村,3.0,河南,接入层
4.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,焦作市区接入环8-新理工松5机房-新理工博士楼-希望小学链,1.0,河南,接入层
10.0,焦作,2,0.0,2.50%,49.9,1.47%,29.41,20200302,是,否,新新家园接入环4-焦作技师学校实训楼-定和小区链,4.0,河南,接入层
36.0,焦作,10,0.0,2.66%,265.84,2.42%,241.65,20200302,是,否,新新家园接入环1-朝阳路-中州厂区,9.0,河南,接入层
6.0,焦作,10,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳接入环23-神农山紫金顶-宋寨,8.0,河南,接入层
14.0,焦作,1,0.0,2.75%,27.48,2.46%,24.57,20200302,是,否,武陟县接入链6-武陟铂金翰宫室分,1.0,河南,接入层
4.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环1-西陶口-中司徒链,4.0,河南,接入层
3.0,焦作,1,0.0,0.74%,7.42,0.67%,6.69,20200302,是,否,新新家园链8-福安中央尚都,1.0,河南,接入层
10.0,焦作,1,0.0,1.28%,12.8,1.17%,11.65,20200302,是,否,沁阳接入环21-郜庄-王占,5.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,沁阳接入环43-锦绣江南机房970-沁阳移动机房970,3.0,河南,接入层
8.0,焦作,1,0.0,5.34%,53.4,4.37%,43.69,20200302,是,否,焦作市接入环双跨环2-住郭庄北-太极体育馆东南-万方嘉园北区（室分）链,1.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,焦作市接入环双跨环14-龙湖玖号酒店-东王储-军分区室分链,1.0,河南,接入层
2.0,焦作,10,0.0,1.38%,138.34,1.37%,136.91,20200302,是,否,生产楼接入环8-生产楼机房PTN960-8312-高新机房PTN960,3.0,河南,接入层
16.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,焦作市区接入环26-上白作西-焦西矿-中心血站链,4.0,河南,接入层
14.0,焦作,10,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳环-14-义庄-紫陵,2.0,河南,接入层
6.0,焦作,1,0.0,40.61%,406.09,38.24%,382.45,20200302,是,否,博爱接入环18-大新庄-大庵,2.0,河南,接入层
28.0,焦作,1,0.0,37.42%,374.21,33.57%,335.74,20200302,是,否,孟州接入环24-堤北头-豫农公司,5.0,河南,接入层
0.0,焦作,2,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,高新区核心一接入环2-高新二楼数据班（集客）-高新二楼数据班（集客）4,4.0,河南,接入层
98.0,焦作,1,0.0,22.45%,224.53,20.77%,207.7,20200302,是,否,焦作市区接入环27-金属线材-泰和超市,5.0,河南,接入层
50.0,焦作,20,0.0,1.82%,363.08,1.61%,321.67,20200302,是,否,焦作市区接入环15-艺新派出所-热电厂,7.0,河南,接入层
4.0,焦作,10,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环51-徐庄-小岩,5.0,河南,接入层
32.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环26-嘉应观-吴小营,9.0,河南,接入层
12.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环14-小官庄-张村塔,6.0,河南,接入层
6.0,焦作,1,0.0,4.53%,45.34,3.99%,39.93,20200302,是,否,焦作市接入环双跨环2-住郭庄北-太极体育馆东南-万方嘉园南区（室分）链,1.0,河南,接入层
0.0,焦作,1,0.0,0.06%,0.63,0.06%,0.59,20200302,否,否,焦作市接入环双跨环10-市政广场-防疫站-示范区行政服务中心ATM机链,1.0,河南,接入层
2.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,高新区核心一链7-金山开元室分,1.0,河南,接入层
6.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,修武县双跨接入环8-大韩村-周庄,6.0,河南,接入层
12.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环23-南古-北郭小司马,5.0,河南,接入层
4.0,焦作,1,0.0,0.48%,4.85,0.42%,4.23,20200302,是,否,生产楼核心一链5-焦作地税局办公楼室分,1.0,河南,接入层
32.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环32-覃源电力-荣生制药,2.0,河南,接入层
6.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,焦作市接入环双跨环2-住郭庄北-太极体育馆东南-锦绣公馆小区（铁塔）链,2.0,河南,接入层
4.0,焦作,1,0.0,1.00%,9.99,0.69%,6.9,20200302,是,否,银发接入环1-新华中街2-万方科技学院图书馆-香港城室分链,1.0,河南,接入层
10.0,焦作,1,0.0,3.35%,33.46,2.91%,29.1,20200302,是,否,焦作接入环6-多氟多-辛庄链,3.0,河南,接入层
70.0,焦作,10,0.0,5.68%,568.21,5.31%,531.44,20200302,是,否,焦作市接入环双跨环13-龙湖玖号酒店-花卉市场,9.0,河南,接入层
12.0,焦作,1,0.0,11.72%,117.23,10.16%,99.99,20200302,是,否,孟州接入环20-西姚北-南董,5.0,河南,接入层
4.0,焦作,1,0.0,0.44%,4.41,0.37%,3.69,20200302,是,否,孟州接入环21-河阳世家-劳动局东,2.0,河南,接入层
20.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环16-东小虹-大樊,8.0,河南,接入层
0.0,焦作,2,0.0,5.72%,114.36,3.80%,72.21,20200302,否,否,博爱接入环22-磨头-胭粉庄,1.0,河南,接入层
6.0,焦作,1,0.0,4.23%,42.31,3.87%,38.69,20200302,是,否,修武县双跨接入环5-小营东-郇封南,5.0,河南,接入层
0.0,焦作,10,0.0,2.70%,269.99,2.60%,259.51,20200302,否,否,新新家园接入环6-万方桥-万方桥东北角,5.0,河南,接入层
0.0,焦作,1,0.0,0.25%,2.47,0.20%,1.99,20200302,否,否,生产楼核心3链10-焦作市地税局,0.0,河南,接入层
12.0,焦作,1,0.0,14.45%,144.52,13.71%,137.15,20200302,是,否,温县接入环14-林召-姚庄,8.0,河南,接入层
22.0,焦作,1,0.0,27.26%,272.62,26.66%,266.62,20200302,是,否,修武县接入环17-县医院-火车站,9.0,河南,接入层
58.0,焦作,10,0.0,4.99%,499.18,4.47%,447.34,20200302,是,否,焦作市区接入环24-大德生医院-医药局,8.0,河南,接入层
12.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环42-吴小营东-范庄北,5.0,河南,接入层
0.0,焦作,1,0.0,0.45%,4.48,0.38%,3.76,20200302,否,否,温县接入链5-温县财政局,1.0,河南,接入层
4.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,生产楼接入环2-农信小区-市区图书馆-师专西南链,2.0,河南,接入层
28.0,焦作,1,0.0,46.64%,466.4,44.22%,442.2,20200302,是,否,武陟县接入环20-斯坦福小镇-郭村,11.0,河南,接入层
12.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环23-南古-北郭小司马3404-南古-2-EG2-1(PORT-1)-3519-浮桥项目部-3-D3EM8F-1(PORT-1),0.0,河南,接入层
42.0,焦作,10,0.0,4.51%,450.76,4.43%,442.99,20200302,是,否,焦作市区接入环2-碧海云天大酒店-十二中,11.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,武陟县接入环11-三阳2-宁郭镇政府-高速交警监控汇聚链,1.0,河南,接入层
6.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,修武县接入环22-修武机房数据3-修武机房数据链,2.0,河南,接入层
18.0,焦作,1,0.0,19.32%,193.24,18.99%,189.91,20200302,是,否,孟州接入环30-上河-赵和,10.0,河南,接入层
22.0,焦作,1,0.0,3.76%,37.6,3.34%,33.37,20200302,是,否,温县接入环33-温县移动机房-温县移动机房2,2.0,河南,接入层
2.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环23-南古-北郭小司马-海事局链,1.0,河南,接入层
